,attraction__id,attraction__name,attraction__formatted__address,attraction__location__lat,attraction__location__lng,attraction__opening__hours,attraction__rating,results__type
32,641790934d4f6f731fb42f5a2378e06d706f255d,World Yacht,"Pier 81 W 41st St, New York, NY 10036, USA",40.7617513,-74.0024155,True,4.5,"point_of_interest, establishment"
33,082f44ae04b96c0aa34274005aa2511e772bc0cb,New York Ghost Walk,"Washington Square North, 5th Ave, New York, NY 10003, United States",40.731242,-73.997147,,4.5,"point_of_interest, establishment"
34,3ae50abe82432383d7f6a850e7798c44d7c7e818,Green-Wood Cemetery,"500 25th St, Brooklyn, NY 11232, USA",40.65807789999999,-73.9948493,True,4.6,"cemetery, point_of_interest, establishment"
35,20a7fef51e1c17598e54bbc01afcdac90246caec,Riverside Park,"New York, NY, USA",40.8012339,-73.97230959999999,True,4.6,"park, point_of_interest, establishment"
36,45542707aa19f452cae27cc2254f5362ec558ce9,Flushing Meadows Corona Park,"Queens, NY, USA",40.73971359999999,-73.840785,True,4.5,"park, point_of_interest, establishment"
37,aa09742d854b00192daed833e2a56750587e8185,Solomon R. Guggenheim Museum,"1071 5th Ave, New York, NY 10128, USA",40.782979600000004,-73.95897059999999,False,4.3,"museum, point_of_interest, establishment"
38,7a967e503984bdfdbf3786a879794777ae4e29ea,Franklin D. Roosevelt Four Freedoms Park,"1 FDR Four Freedoms Park, Roosevelt Island, NY 10044, USA",40.7508076,-73.9604123,True,4.6,"park, point_of_interest, establishment"
39,97a5e8c704518489513723554585cfb1c0e8a3ab,Club Free Time,"20 Waterside Plaza, New York, NY 10010, USA",40.7373449,-73.97392370000001,,3.6,"point_of_interest, establishment"
40,acf24f96362bdabb64807f6c17cba8bb1d5b738a,St. Patrick's Cathedral,"5th Ave, New York, NY 10022, USA",40.7584653,-73.97599269999998,True,4.8,"church, place_of_worship, point_of_interest"
41,bc232d2422e7068b2a2ffb314f02e3733dd47796,Empire State Building,"20 W 34th St, New York, NY 10001, USA",40.7484405,-73.98566439999998,True,4.6,"point_of_interest, establishment"
42,d9dd2c58ebb5c5cb4d00b28db933b7e220a34b5a,American Museum of Natural History,"Central Park West & 79th St, New York, NY 10024, United States",40.781324100000006,-73.97398819999998,True,4.6,"museum, point_of_interest, establishment"
43,00d4a9d11ae62cc044510d9efce504c64187b68b,New York Botanical Garden,"2900 Southern Blvd, Bronx, NY 10458, USA",40.8623935,-73.8772467,True,4.7,"park, point_of_interest, establishment"
44,c1ac50eff9bb8e9505c59c69c4523ae94c4126fc,Brooklyn Bridge,"Brooklyn Bridge, New York, NY 10038, USA",40.7060855,-73.9968643,,4.7,"point_of_interest, establishment"
45,4ac3a2a7faa4692e0894c4b2ca401538451aadd4,Zuccotti Park,"New York, NY 10006, USA",40.7092649,-74.011262,,4.3,"park, point_of_interest, establishment"
46,42d64fa34807470d858fed0b3337bcf258c343b2,Escape Games NYC - Escape Room,"79 Leonard St, New York, NY 10013, USA",40.7175412,-74.0049021,True,4.8,"point_of_interest, establishment"
47,89be4da93efd86cfa1a6d1fe4efae616d43d74bb,Escape Room NYC - Mission Escape Game,"265 W 37th St Suite 802A, New York, NY 10018, USA",40.754271,-73.99158899999998,True,4.8,"point_of_interest, establishment"
48,f4d460c1f15fcccb957cf48ff688e64c7c10424c,Central Park Carousel,"1802 65th St Transverse, New York, NY 10065, USA",40.7699237,-73.9752391,True,4.2,"point_of_interest, establishment"
49,90b19ff46230858b415a48c4511e17c216d0caf5,Deno's Wonder Wheel Amusement Park,"3059 W 12th St, Brooklyn, NY 11224, USA",40.57433839999999,-73.9781885,False,4.4,"amusement_park, point_of_interest, establishment"
